"sum_insured_grouped","society_person","insured_age","type_of_boat","boat_age_grouped","extension_coverage_rent","extension_coverage_flood","extension_coverage_regatta","extension_coverage_sea_valve_obstruction","boat_length_grouped","construction_material","region_of_residence","number_of_claims_in_past_3_years","number_of_claims_in_past_5_years","number_of_years_with_no_claims","number_of_years_with_no_claims_grouped","time_on_book","total","weight","observed","fitted"
"000.120.000","Person","66","Sail","gr 004","No","No","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.0676477339849893
"000.120.000","Person","66","Sail","gr 004","No","Yes","No","No","gr 010","Other","Liguria","0","0","0","00","0","total",0.9972602739726,0,0.0652343587695616
"000.120.000","Person","66","Sail","gr 006","No","No","No","No","gr 016","VTR","Lazio","0","0","0","00","0","total",0.99773186615764,0,0.06968004907162
"000.120.000","Person","66","Sail","gr 009","No","No","No","No","gr 013","VTR","Emilia-Romagna","0","0","0","00","0","total",0.65753424657534,0,0.0429151553689747
"000.120.000","Person","66","Sail","gr 012","No","No","Yes","No","gr 011","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.6904109589041,0,0.0451622483789268
"000.120.000","Person","66","Sail","gr 012","No","No","Yes","No","gr 013","VTR","Veneto","0","0","0","00","0","total",0.99999999999999,0,0.0674629041107139
"000.120.000","Person","66","Sail","gr 019","No","Yes","Yes","No","gr 013","VTR","Liguria","0","0","0","00","0","total",0.30684931506849,0,0.02074008063485
"000.120.000","Person","66","Sail","gr 021","No","Yes","No","No","gr 015","VTR","Unknown","1","1","0","00","1","total",0.99999999999999,0,0.0649689494384586
"000.120.000","Person","66","Sail","gr 035","No","No","No","No","gr 017","VTR","Umbria","0","0","0","00","0","total",0.99826334306459,0,0.0697171665960901
"000.120.000","Person","67","Motor","gr 000","No","Yes","No","No","gr 008","VTR","Liguria","0","0","0","00","0","total",1.00273972602738,0,0.0398067537487728
"000.120.000","Person","67","Motor","gr 001","No","No","No","No","gr 010","Rubberized textiles","Lazio","0","0","1","01","1","total",0.99999999999999,0,0.0387432428924711
"000.120.000","Person","67","Motor","gr 002","No","No","No","No","gr 010","Rubberized textiles","Toscana","0","0","0","00","0","total",1.00273972602739,0,0.0395944680167343
"000.120.000","Person","67","Motor","gr 004","No","No","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",1.00273972602739,0,0.0406108514819177
"000.120.000","Person","67","Motor","gr 004","No","Yes","No","No","gr 010","Rubberized textiles","Emilia-Romagna","0","0","0","00","0","total",1.00273972602738,0,0.0395944680167339
"000.120.000","Person","67","Motor","gr 005","No","No","No","No","gr 010","VTR","Friuli-Venezia Giulia","0","0","0","00","0","total",0.99907927240062,0,0.0390862721160569
"000.120.000","Person","67","Motor","gr 006","No","No","No","No","gr 010","VTR","Unknown","0","0","1","01","1","total",0.99999999999999,0,0.0391222930910565
"000.120.000","Person","67","Motor","gr 006","No","Yes","No","No","gr 010","VTR","Valle d'Aosta","0","0","0","00","0","total",0.26849315068493,0,0.0108739438394206
"000.120.000","Person","67","Motor","gr 007","No","No","No","No","gr 011","VTR","Veneto","0","0","0","00","0","total",1.00273972602738,0,0.0406108514819173
"000.120.000","Person","67","Motor","gr 008","No","No","No","No","gr 008","Other","Liguria","0","0","1","01","1","total",1.00273972602739,0,0.0384527310260165
"000.120.000","Person","67","Motor","gr 008","No","No","No","No","gr 012","Rubberized textiles","Lazio","0","0","0","00","0","total",0.58356164383561,0,0.022378228711862
"000.120.000","Person","67","Motor","gr 008","No","Yes","No","Yes","gr 009","VTR","Puglia","0","0","0","00","0","total",0.99999999999999,0,0.038347668919388
"000.120.000","Person","67","Motor","gr 009","No","Yes","No","No","gr 011","VTR","Unknown","1","1","1","01","2","total",0.44383561643835,0,0.0170200612738105
"000.120.000","Person","67","Motor","gr 009","No","Yes","No","No","gr 012","VTR","Sicilia","0","0","0","00","0","total",0.68767123287671,0,0.0278506112621896
"000.120.000","Person","67","Motor","gr 010","No","No","No","No","gr 010","VTR","Puglia","0","0","1","01","1","total",0.05205479452054,0,0.00199618002594046
"000.120.000","Person","67","Motor","gr 010","No","Yes","No","No","gr 008","Other","Unknown","0","0","1","01","1","total",0.44931506849315,0,0.0178054390677238
"000.120.000","Person","67","Motor","gr 011","No","Yes","No","No","gr 010","VTR","Lombardia","0","0","1","01","1","total",0.65205479452054,0,0.0247349616284775
"000.120.000","Person","67","Motor","gr 015","No","No","No","No","gr 014","VTR","Puglia","0","0","1","01","1","total",0.99999999999999,0,0.0404998928713113
"000.120.000","Person","67","Motor","gr 015","No","No","No","No","gr 016","VTR","Lazio","0","0","0","00","0","total",0.1972602739726,0,0.00771727425357823
"000.120.000","Person","67","Motor","gr 015","Yes","No","No","No","gr 016","VTR","Lazio","0","0","0","00","0","total",0.80547945205479,0,0.0315122032021114
"000.120.000","Person","67","Motor","gr 016","No","No","No","No","gr 012","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0404998928713113
"000.120.000","Person","67","Motor","gr 018","No","No","No","No","gr 010","Other","Lombardia","0","0","0","00","0","total",0.51232876712328,0,0.0197692740273942
"000.120.000","Person","67","Motor","gr 023","No","No","No","No","gr 011","VTR","Campania","0","0","0","00","0","total",0.57260273972602,0,0.0231903496167234
"000.120.000","Person","67","Motor","gr 024","No","No","No","No","gr 013","VTR","Unknown","0","0","2","02","2","total",0.40273972602739,0,0.0152774762999419
"000.120.000","Person","67","Sail","gr 004","No","No","No","No","gr 012","VTR","Lazio","0","0","1","01","1","total",1.00273972602738,1,0.0672929514315319
"000.120.000","Person","67","Sail","gr 005","No","Yes","No","No","gr 010","VTR","Lombardia","0","0","1","01","1","total",0.99999999999999,0,0.0659059335503814
"000.120.000","Person","67","Sail","gr 020","No","Yes","Yes","No","gr 013","VTR","Liguria","0","0","1","01","1","total",1.00273972602739,0,0.0662114329276792
"000.120.000","Person","67","Sail","gr 022","No","Yes","No","No","gr 015","VTR","Unknown","1","1","1","01","2","total",0.03561643835616,0,0.00226055883935583
"000.120.000","Person","68","Motor","gr 000","No","No","No","No","gr 008","VTR","Emilia-Romagna","0","0","0","00","0","total",1.00273972602738,0,0.038324103720288
"000.120.000","Person","68","Motor","gr 001","No","Yes","No","No","gr 008","VTR","Liguria","0","0","1","01","1","total",0.99999999999999,0,0.0387818055813246
"000.120.000","Person","68","Motor","gr 002","No","No","No","No","gr 010","Rubberized textiles","Lazio","0","0","2","02","2","total",0.50136986301369,0,0.0190141481619736
"000.120.000","Person","68","Motor","gr 002","No","Yes","No","No","gr 008","Rubberized textiles","Emilia-Romagna","0","0","0","00","0","total",0.999154128303,0,0.0380409079989904
"000.120.000","Person","68","Motor","gr 003","No","No","No","No","gr 010","Rubberized textiles","Toscana","0","0","1","01","1","total",0.99999999999999,0,0.0385749858029628
"000.120.000","Person","68","Motor","gr 003","No","Yes","No","No","gr 009","VTR","Lombardia","0","0","0","00","0","total",0.99813608803053,0,0.0381481554702062
"000.120.000","Person","68","Motor","gr 005","No","No","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0382193930543858
"000.120.000","Person","68","Motor","gr 005","No","Yes","No","No","gr 010","Rubberized textiles","Emilia-Romagna","0","0","1","01","1","total",0.99999999999999,0,0.0370583972083188
"000.120.000","Person","68","Motor","gr 005","No","Yes","No","No","gr 010","VTR","Liguria","0","0","0","00","0","total",0.43013698630136,0,0.0161140698073199
"000.120.000","Person","68","Motor","gr 006","No","Yes","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",0.61369863013698,0,0.0234551891621436
"000.120.000","Person","68","Motor","gr 008","No","No","No","No","gr 011","VTR","Veneto","0","0","0","00","0","total",0.99999999999999,0,0.039565199327823
"000.120.000","Person","68","Motor","gr 009","No","No","No","No","gr 008","Other","Liguria","0","0","2","02","2","total",0.99999999999999,0,0.0374626463673366
"000.120.000","Person","68","Motor","gr 009","No","Yes","No","Yes","gr 009","VTR","Unknown","0","0","1","01","1","total",0.63835616438356,0,0.0239145112427109
"000.120.000","Person","68","Motor","gr 010","No","Yes","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",1.00273972602739,0,0.0375652837546445
"000.120.000","Person","68","Motor","gr 016","No","No","No","No","gr 014","VTR","Puglia","0","0","0","00","0","total",0.9993262968785,0,0.0381936445299836
"000.120.000","Person","68","Motor","gr 022","No","Yes","No","No","gr 011","VTR","Lombardia","0","0","0","00","0","total",0.99999999999999,0,0.0370583972083188
"000.120.000","Person","68","Motor","gr 024","No","No","No","No","gr 011","VTR","Campania","0","0","1","01","1","total",1.00273972602739,0,0.0396735971342007
"000.120.000","Person","68","Motor","gr 027","No","No","No","No","gr 011","VTR","Lazio","0","0","0","00","0","total",0.99999999999999,0,0.0382193930543858
"000.120.000","Person","68","Motor","gr 037","No","No","No","No","gr 013","VTR","Sicilia","0","0","0","00","0","total",1.00273972602739,0,0.0369923597429735
"000.120.000","Person","68","Sail","gr 004","No","Yes","No","No","gr 012","VTR","Toscana","0","0","0","00","0","total",0.99812860244029,0,0.0656617850846171
"000.120.000","Person","68","Sail","gr 005","No","No","No","No","gr 012","VTR","Lazio","1","1","0","00","2","total",0.99999999999999,0,0.0655602859726195
"000.120.000","Person","68","Sail","gr 006","No","Yes","No","No","gr 010","VTR","Unknown","0","0","2","02","2","total",0.21917808219178,0,0.0141117580667769
"000.120.000","Person","69","Motor","gr 001","No","No","No","No","gr 008","VTR","Unknown","0","0","1","01","1","total",0.99999999999999,0,0.0373373309699876
"000.120.000","Person","69","Motor","gr 002","No","Yes","No","No","gr 008","VTR","Liguria","0","0","0","00","0","total",0.99887716146418,0,0.0378442229084028
"000.120.000","Person","69","Motor","gr 003","No","Yes","No","No","gr 010","Rubberized textiles","Lazio","0","0","0","00","0","total",0.99999999999999,1,0.0365980491746281
"000.120.000","Person","69","Motor","gr 004","No","Yes","No","No","gr 009","VTR","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.0366983178025035
"000.120.000","Person","69","Motor","gr 005","No","Yes","No","No","gr 011","VTR","Lombardia","0","0","0","00","0","total",0.99862265139605,0,0.0365476409026905
"000.120.000","Person","69","Motor","gr 006","No","No","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",0.99743244254808,0,0.0372414652276212
"000.120.000","Person","69","Motor","gr 006","No","Yes","No","Yes","gr 010","Rubberized textiles","Emilia-Romagna","0","0","0","00","0","total",0.40821917808219,0,0.0147788118285728
"000.120.000","Person","69","Motor","gr 008","No","Yes","No","No","gr 010","VTR","Emilia-Romagna","0","0","0","00","0","total",0.48219178082191,0,0.0180037541115556
"000.120.000","Person","69","Motor","gr 009","No","No","No","No","gr 011","VTR","Unknown","0","0","1","01","1","total",0.57260273972602,0,0.0221322854704359
"000.120.000","Person","69","Motor","gr 010","No","Yes","No","Yes","gr 012","VTR","Puglia","0","0","0","00","0","total",0.62465753424657,0,0.0230970715127007
"000.120.000","Person","69","Motor","gr 013","No","No","No","Yes","gr 013","VTR","Lombardia","0","0","0","00","0","total",0.43835616438356,0,0.0166658407366584
"000.120.000","Person","69","Motor","gr 019","No","Yes","No","No","gr 013","VTR","Veneto","0","0","0","00","0","total",0.99999999999999,0,0.038652077496216
"000.120.000","Person","69","Motor","gr 020","No","No","No","No","gr 012","VTR","Lombardia","0","0","0","00","0","total",0.99857025226438,0,0.0379645916740007
"000.120.000","Person","69","Motor","gr 022","No","No","No","No","gr 014","VTR","Campania","0","0","0","00","0","total",0.99999999999999,0,0.0373373309699876
"000.120.000","Person","69","Motor","gr 028","No","No","No","No","gr 011","VTR","Unknown","0","0","1","01","1","total",0.6904109589041,0,0.0257781024779091
"000.120.000","Person","69","Motor","gr 038","No","No","No","No","gr 013","VTR","Sicilia","0","0","0","00","0","total",0.99999999999999,0,0.0360398768661368
"000.120.000","Person","69","Sail","gr 005","No","Yes","No","No","gr 012","VTR","Toscana","0","0","0","00","0","total",1.00273972602738,0,0.062460200097268
"000.120.000","Person","69","Sail","gr 006","No","No","No","No","gr 012","VTR","Lazio","1","1","1","01","3","total",0.99912418594206,0,0.0639911323119163
"000.120.000","Person","69","Sail","gr 019","No","Yes","No","No","gr 014","VTR","Lombardia","0","0","0","00","0","total",0.55616438356164,0,0.0362139776208098
"000.120.000","Person","69","Sail","gr 020","No","No","No","No","gr 014","VTR","Veneto","0","0","0","00","0","total",0.99999999999999,0,0.0612580961732243
"000.120.000","Person","70","Motor","gr 002","No","No","No","No","gr 008","VTR","Emilia-Romagna","0","0","2","02","2","total",0.43835616438356,0,0.0156727258942034
"000.120.000","Person","70","Motor","gr 006","No","Yes","No","No","gr 011","VTR","Lombardia","0","0","0","00","0","total",0.99863762257653,0,0.0357046963130784
"000.120.000","Person","70","Motor","gr 007","No","No","No","No","gr 009","VTR","Lombardia","0","0","0","00","0","total",0.62191780821917,0,0.0230989684354157
"000.120.000","Person","70","Motor","gr 007","No","No","No","No","gr 010","VTR","Campania","0","0","0","00","0","total",0.64109589041095,0,0.0233843738778345
"000.120.000","Person","70","Motor","gr 008","No","No","No","No","gr 010","VTR","Lombardia","0","0","0","00","0","total",1.00273972602738,0,0.036075191980912
"000.120.000","Person","70","Motor","gr 008","No","No","No","No","gr 011","VTR","Toscana","0","0","0","00","0","total",1.00273972602739,0,0.0378634816604919
"000.120.000","Person","70","Motor","gr 009","No","No","No","No","gr 011","VTR","Liguria","0","0","0","00","0","total",0.31780821917808,0,0.0115922537172172
"000.120.000","Person","70","Motor","gr 009","No","Yes","No","No","gr 012","VTR","Lombardia","0","0","0","00","0","total",0.99834568455722,0,0.0357692020415098
"000.120.000","Person","70","Motor","gr 009","No","Yes","No","No","gr 012","VTR","Umbria","0","0","0","00","0","total",0.99999999999999,0,0.0371415131230254
"000.120.000","Person","70","Motor","gr 010","No","Yes","No","No","gr 010","VTR","Trentino-Alto Adige","0","0","0","00","0","total",0.22191780821917,0,0.00831220226194375
"000.120.000","Person","70","Motor","gr 020","No","Yes","No","Yes","gr 013","VTR","Veneto","0","0","0","00","0","total",0.5917808219178,0,0.0223456613078311
"000.120.000","Person","70","Motor","gr 021","No","No","No","No","gr 012","VTR","Lombardia","0","0","1","01","1","total",1.00273972602739,0,0.0372432706932255
"000.120.000","Person","70","Sail","gr 006","No","Yes","No","No","gr 012","VTR","Toscana","0","0","0","00","0","total",0.99999999999999,0,0.0602306616077556
"000.120.000","Person","70","Sail","gr 007","No","No","No","No","gr 012","VTR","Lazio","1","1","2","02","4","total",0.99813608803053,0,0.0624524620916924
"000.120.000","Person","70","Sail","gr 009","No","No","No","No","gr 013","VTR","Lombardia","0","0","0","00","0","total",1.00273972602739,0,0.0610186865124943
"000.120.000","Person","70","Sail","gr 020","No","Yes","No","No","gr 014","VTR","Lombardia","0","0","1","01","1","total",1.00273972602739,0,0.0637853231275171
"000.120.000","Person","70","Sail","gr 021","No","No","No","No","gr 014","VTR","Veneto","0","0","1","01","1","total",0.99871247847892,0,0.0597672749840647
"000.120.000","Person","71","Motor","gr 004","No","Yes","No","No","gr 009","VTR","Emilia-Romagna","0","0","0","00","0","total",0.99887716146418,0,0.0348890373740703
"000.120.000","Person","71","Motor","gr 006","No","No","No","No","gr 011","VTR","Lombardia","0","0","0","00","0","total",0.30958904109589,0,0.0114202967201435
"000.120.000","Person","71","Motor","gr 009","No","No","No","No","gr 011","VTR","Toscana","0","0","1","01","1","total",0.99999999999999,0,0.0368885690517906
"000.120.000","Person","71","Motor","gr 009","No","No","No","No","gr 013","VTR","Lazio","0","0","0","00","0","total",1.00273972602738,0,0.0357314349592995
"000.120.000","Person","71","Motor","gr 010","No","No","No","No","gr 010","VTR","Toscana","0","0","0","00","0","total",0.8931506849315,0,0.03294705071475
"000.120.000","Person","71","Motor","gr 010","No","No","No","No","gr 011","VTR","Liguria","0","0","0","00","0","total",0.14794520547945,0,0.00527185105956879
